domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
chemdata.nist.gov,3756,10516,3756,2.7997870074547393,488.1437699680511,3756
cisa.ndu.edu,3756,10516,3004,2.7997870074547393,50.79419595314164,3756
cmls.gsa.gov,3756,12769,3004,3.3996272630457933,97.38871139510117,3756
cms.fta.dot.gov,3756,10516,3756,2.7997870074547393,24.397231096911607,5258
contractdirectory.gov,3756,11267,2253,2.9997337593184237,288.7667731629393,3756
coralreef.noaa.gov,3756,9013,3756,2.3996272630457933,98.78860489882854,3756
cosmictimes.gsfc.nasa.gov,3756,4507,2253,1.1999467518636848,9.79898828541001,3756
ctip.defense.gov,3756,6760,3756,1.799787007454739,26.197018104366347,3756
darrp.noaa.gov,3756,4507,1502,1.1999467518636848,52.59398296059638,3756
deepspace.jpl.nasa.gov,3756,9013,3756,2.3996272630457933,174.37992545260917,3756
dodsioo.defense.gov,3756,8262,3004,2.1996805111821085,217.7747603833866,3756
eagnmncom062a.usps.com,3756,3756,3756,1.0,0.0,3756
eagnmncom115a.usps.com,3756,3756,3756,1.0,0.0,3756
eagnmncom115c.usps.com,3756,4507,3756,1.1999467518636848,0.0,3756
eagnmncom117a.usps.com,3756,6009,2253,1.5998402555910542,22.1975505857295,3756
eagnmncom11f1.usps.com,3756,5258,3756,1.3998935037273696,0.0,3756
eagnmncom11f3.usps.com,3756,4507,3756,1.1999467518636848,0.0,3756
eagnmncom11f5.usps.com,3756,4507,3756,1.1999467518636848,0.0,3756
eagnmncom11f6.usps.com,3756,3756,3756,1.0,0.0,3756
eagnmncom1a17.usps.com,3756,3756,3756,1.0,0.0,3756
eagnmncom1c2b.usps.com,3756,3756,3756,1.0,0.0,3756
eagnmncom1c2c.usps.com,3756,3756,3756,1.0,0.0,3756
eddataexpress.ed.gov,3756,24787,4507,6.599307774227902,209.17598509052183,3004
erie.va.gov,3756,5258,3004,1.3998935037273696,25.597177848775292,3756
espanol.mentalhealth.gov,3756,40560,3756,10.798722044728434,170.580404685836,3756
eyes.jpl.nasa.gov,3756,10516,9764,2.7997870074547393,0.0,7511
flowsmapper.geo.census.gov,3756,6760,3756,1.799787007454739,262.3698083067093,3004
fordlibrarymuseum.gov,3756,5258,3004,1.3998935037273696,1.1999467518636848,3756
francais.cdc.gov,3756,3756,3756,1.0,9.59877529286475,3756
fsapubs.gov,3756,31547,2253,8.39909478168264,484.3439829605964,3756
fsc.va.gov,3756,5258,4507,1.3998935037273696,40.39536741214057,3756
gams.nist.gov,3756,4507,3756,1.1999467518636848,0.5998402555910544,3756
gc.noaa.gov,3756,4507,3004,1.1999467518636848,9.59877529286475,3756
ghi.gov,3756,6009,3004,1.5998402555910542,20.597710330138444,3756
glakesonline.nos.noaa.gov,3756,5258,2253,1.3998935037273696,103.38817891373802,3756
help.usajobs.gov,3756,6009,4507,1.5998402555910542,217.17492012779553,2253
help.waterdata.usgs.gov,3756,6009,5258,1.5998402555910542,15.998136315228967,2253
human-factors.arc.nasa.gov,3756,9013,4507,2.3996272630457933,20.597710330138444,4507
huntington.va.gov,3756,3756,3004,1.0,0.0,3756
icp.giss.nasa.gov,3756,5258,3756,1.3998935037273696,1.5998402555910542,3756
il.water.usgs.gov,3756,8262,3756,2.1996805111821085,114.38684771033014,3756
integrationacademy.ahrq.gov,3756,5258,3756,1.3998935037273696,355.7590521831736,3756
ironmountain.va.gov,3756,5258,3004,1.3998935037273696,33.196219382321615,3756
mt.usembassy.gov,3756,6760,3756,1.799787007454739,43.59504792332268,5258
nbib.opm.gov,3756,9013,3756,2.3996272630457933,70.59185303514377,3004
ncc.nesdis.noaa.gov,3756,5258,3756,1.3998935037273696,49.39430244941427,3756
nccdb.fmcsa.dot.gov,3756,16524,3756,4.399361022364217,335.9611288604899,4507
neelix-v2.ndc.nasa.gov,3756,9764,751,2.599574014909478,497.1427050053248,3756
nomads.ncdc.noaa.gov,3756,20280,6760,5.399361022364217,223.9741746538871,5258
npdb-hipdb.hrsa.gov,3756,3756,1502,1.0,0.5998402555910544,3756
npwrc.usgs.gov,3756,3756,3756,1.0,0.0,3756
nsi.ncirc.gov,3756,9764,3756,2.599574014909478,127.185303514377,3756
ntl.bts.gov,3756,7511,3756,1.999733759318424,30.99653887113951,3756
nwrc.usgs.gov,3756,6760,3756,1.799787007454739,106.78780617678382,3756
ocio.commerce.gov,3756,15773,3004,4.199414270500532,48.794462193823215,3756
ogis.archives.gov,3756,16524,3004,4.399361022364217,56.39350372736954,3756
origin-www.fsis.usda.gov,3756,4507,3756,1.1999467518636848,216.97497337593185,3004
playbook.cio.gov,3756,4507,3004,1.1999467518636848,60.592917997870074,3756
preview.uscis.gov,3756,3756,3756,1.0,191.37779552715654,2253
pueblo.gpo.gov,3756,61591,3756,16.398029818956335,794.3083067092651,3756
pulse.cio.gov,3756,13520,751,3.599574014909478,341.76064962726304,3004
rems.ed.gov,3756,13520,3756,3.599574014909478,83.39030883919062,3756
rosetta.jpl.nasa.gov,3756,6760,3756,1.799787007454739,473.7452076677316,2253
sansalvador.usembassy.gov,3756,11267,3004,2.9997337593184237,268.56895633652823,3756
search.dfi.wa.gov,3756,6760,3004,1.799787007454739,8.599041533546325,3756
search.export.gov,3756,5258,3004,1.3998935037273696,15.198349307774228,3004
search.hrsa.gov,3756,5258,2253,1.3998935037273696,24.197284345047922,2253
search.ttb.gov,3756,6760,3004,1.799787007454739,10.798722044728434,3004
search.us-cert.gov,3756,9013,2253,2.3996272630457933,10.998668796592119,3004
sefsc.noaa.gov,3756,50325,2253,13.398562300319488,167.78061767838125,3756
sites.wff.nasa.gov,3756,12769,2253,3.3996272630457933,25.797124600638977,5258
sofia.usgs.gov,3756,4507,2253,1.1999467518636848,9.59877529286475,3756
southernoregon.va.gov,3756,6009,3004,1.5998402555910542,55.99361022364217,3756
space-geodesy.nasa.gov,3756,5258,3756,1.3998935037273696,87.39004259850905,3756
spanish.sansalvador.usembassy.gov,3756,4507,3756,1.1999467518636848,12.398562300319488,3756
ssaidallas.usajobs.gov,3756,9764,3756,2.599574014909478,40.59531416400426,3004
st.state.gov,3756,3756,3756,1.0,0.0,3756
studyabroad.state.gov,3756,12018,4507,3.1996805111821085,113.58679446219382,3756
tanzania.usembassy.gov,3756,3756,751,1.0,0.0,3756
tools.cdc.gov,3756,3756,3756,1.0,0.5998402555910544,3004
topomaps.usgs.gov,3756,3756,3756,1.0,144.38338658146964,3004
usaisr.amedd.army.mil,3756,13520,751,3.599574014909478,61.193024494142705,3756
usamriid.army.mil,3756,6760,3756,1.799787007454739,48.59451544195953,3756
vehu.va.gov,3756,4507,3004,1.1999467518636848,40.39536741214057,3756
vienna.usmission.gov,3756,11267,2253,2.9997337593184237,114.98668796592119,3756
wcms-wp-test.cdc.gov,3756,3756,3756,1.0,0.0,3756
woodstock.jobcorps.gov,3756,7511,1502,1.999733759318424,70.39190628328008,2253
actuary.defense.gov,3004,3004,2253,1.0,2.2503328894806924,3004
acwi.gov,3004,9013,3004,3.0003328894806924,177.2766311584554,3004
adr.gov,3004,12769,751,4.250665778961385,416.0629161118509,3004
agclass.nal.usda.gov,3004,3756,3004,1.2503328894806924,82.26231691078561,3004
airconsumer.dot.gov,3004,6009,3004,2.0003328894806924,369.5555925432756,3004
akama.arc.nasa.gov,3004,3004,1502,1.0,0.0,3004
altoona.va.gov,3004,9013,3756,3.0003328894806924,65.75998668442077,4507
apply.pif.gov,3004,3756,3004,1.2503328894806924,261.7896138482024,3004
aqua.nasa.gov,3004,8262,3756,2.7503328894806924,3.500665778961385,3756
arabic.iraq.usembassy.gov,3004,4507,2253,1.5003328894806924,220.28328894806924,1502
arctic.gov,3004,3756,2253,1.2503328894806924,9.00133155792277,3004
artcontest.larc.nasa.gov,3004,5258,2253,1.7503328894806924,24.753661784287615,3004
ask.census.gov,3004,9764,4507,3.2503328894806924,294.5442743009321,3004
barbados.usembassy.gov,3004,9013,2253,3.0003328894806924,114.76731025299601,3004
bep.treas.gov,3004,4507,3004,1.5003328894806924,24.253661784287615,3004
blogs.nrcs.usda.gov,3004,3756,2253,1.2503328894806924,116.7676431424767,3004
bts.dot.gov,3004,3756,1502,1.2503328894806924,1.2503328894806924,3004
butler.va.gov,3004,8262,3756,2.7503328894806924,108.01631158455393,3004
cheyenne.va.gov,3004,6009,3004,2.0003328894806924,59.008988015978694,3004
cnss.gov,3004,4507,3004,1.5003328894806924,3.750665778961385,3004
coastwatch.pfeg.noaa.gov,3004,5258,1502,1.7503328894806924,21.503328894806923,2253
corpscpc.noaa.gov,3004,9764,1502,3.2503328894806924,34.75532623169108,2253
data.nal.usda.gov,3004,14271,2253,4.750665778961385,587.3385486018642,3756
dataintheclassroom.noaa.gov,3004,15022,3756,5.000665778961385,514.5775632490013,3004
datascience.nih.gov,3004,6760,3756,2.2503328894806924,20.25299600532623,3756
developer.epa.gov,3004,8262,5258,2.7503328894806924,22.003328894806923,3756
dnfsb.gov,3004,6760,3004,2.2503328894806924,43.25665778961385,3004
donaciondeorganos.gov,3004,3004,3004,1.0,0.0,3004
dubai.usconsulate.gov,3004,3756,2253,1.2503328894806924,45.00665778961385,3004
eagnmncom0628.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom0629.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom06a6.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom117b.usps.com,3004,6760,1502,2.2503328894806924,22.003328894806923,2253
eagnmncom120e.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom122b.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom122e.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom1c28.usps.com,3004,6009,3004,2.0003328894806924,40.50599201065246,3004
eagnmncom1c29.usps.com,3004,3004,3004,1.0,0.0,3004
eagnmncom1c2a.usps.com,3004,3004,3004,1.0,0.0,3004
eddn.usgs.gov,3004,3004,2253,1.0,0.0,3004
edit.testint.ice.gov,3004,10516,751,3.500665778961385,1080.6631158455393,1502
efmp.amedd.army.mil,3004,10516,3004,3.500665778961385,18.00266311584554,3004
fbi.usajobs.gov,3004,18778,2253,6.250998668442077,264.78994673768307,2253
fl.water.usgs.gov,3004,17276,3756,5.750998668442077,131.51997336884153,3756
forfeiture.gov,3004,28542,3004,9.50133155792277,837.8764980026631,3004
french.algeria.usembassy.gov,3004,5258,2253,1.7503328894806924,325.54926764314246,2253
french.benin.usembassy.gov,3004,10516,2253,3.500665778961385,28.254327563249003,3756
frtr.gov,3004,3004,3004,1.0,1.7503328894806924,3004
gcmd.gsfc.nasa.gov,3004,6009,2253,2.0003328894806924,4.000665778961385,3004
geology.usgs.gov,3004,5258,3004,1.7503328894806924,409.06158455392807,2253
giovanni.sci.gsfc.nasa.gov,3004,9764,2253,3.2503328894806924,228.78462050599202,5258
guidelines.usability.gov,3004,3004,3004,1.0,20.00299600532623,1502
hhsoig.gov,3004,5258,3004,1.7503328894806924,66.25998668442077,1502
hungary.usembassy.gov,3004,8262,751,2.7503328894806924,122.01830892143808,4507
hydrosheds.cr.usgs.gov,3004,4507,1502,1.5003328894806924,13.001997336884154,3004
icesat.gsfc.nasa.gov,3004,6009,1502,2.0003328894806924,368.8055925432756,3004
innovation.va.gov,3004,10516,2253,3.500665778961385,148.52230359520638,3004
japan.usembassy.gov,3004,9764,3004,3.2503328894806924,206.53129161118508,3004
leadership.opm.gov,3004,6760,3004,2.2503328894806924,55.50832223701731,3004
listserv.opm.gov,3004,3756,3004,1.2503328894806924,17.00266311584554,3004
m.va.gov,3004,3756,3004,1.2503328894806924,3.750665778961385,3004
ma.water.usgs.gov,3004,3756,751,1.2503328894806924,39.00599201065246,2253
marstrek.jpl.nasa.gov,3004,3004,3004,1.0,0.0,3004
medlinet.amedd.army.mil,3004,3756,1502,1.2503328894806924,0.0,3004
minerals.cr.usgs.gov,3004,5258,3004,1.7503328894806924,27.253994673768307,3004
minerals.er.usgs.gov,3004,6009,2253,2.0003328894806924,55.00832223701731,3756
modis-land.gsfc.nasa.gov,3004,3004,2253,1.0,1.0,2253
moldova.usembassy.gov,3004,3756,3004,1.2503328894806924,17.00266311584554,3004
nccwsc.usgs.gov,3004,4507,2253,1.5003328894806924,50.507656458055926,3004
oco.jpl.nasa.gov,3004,3004,3004,1.0,0.0,3004
oea.gov,3004,5258,3004,1.7503328894806924,58.258655126498006,3004
osbp.nasa.gov,3004,9764,2253,3.2503328894806924,120.01797603195739,3756
owi.usgs.gov,3004,15022,2253,5.000665778961385,351.0529294274301,3004
patapsco.nist.gov,3004,15773,6009,5.250665778961385,77.26165113182424,6760
pcts.nmfs.noaa.gov,3004,17276,1502,5.750998668442077,612.8425432756325,3004
presidentialinnovationfellows.gov,3004,11267,3004,3.750665778961385,230.53462050599202,3004
ptabdataui.uspto.gov,3004,3004,2253,1.0,17.25266311584554,2253
qualitymeasures.ahrq.gov,3004,9764,2253,3.2503328894806924,91.76398135818908,3004
queri.research.va.gov,3004,2253,2253,0.75,62.00932090545939,2253
reverseauctions.gsa.gov,3004,29293,2253,9.75133155792277,439.56624500665777,3004
samtcatwe154.usps.com,3004,3004,3004,1.0,0.0,3004
satepsanone.nesdis.noaa.gov,3004,2253,2253,0.75,13.501997336884154,2253
saturnraw.jpl.nasa.gov,3004,12018,1502,4.000665778961385,282.29260985352863,2253
savingsbondwizard.gov,3004,5258,2253,1.7503328894806924,37.755659121171774,3004
socialwork.va.gov,3004,12018,3756,4.000665778961385,124.26864181091878,3756
spaceradiation.jsc.nasa.gov,3004,5258,3756,1.7503328894806924,255.7886151797603,3756
spacescience.arc.nasa.gov,3004,13520,3004,4.500665778961385,123.01864181091878,3004
spanish.costarica.usembassy.gov,3004,9764,1502,3.2503328894806924,252.28794940079894,1502
ssaiboston.usajobs.gov,3004,9013,3004,3.0003328894806924,333.05026631158455,3004
tidesonline.noaa.gov,3004,12018,1502,4.000665778961385,6.250998668442077,3004
treasuryauctions.gov,3004,15773,3004,5.250665778961385,151.5229693741678,3004
tunisia.usembassy.gov,3004,9764,1502,3.2503328894806924,460.06924101198405,2253
veterantraining.va.gov,3004,10516,4507,3.500665778961385,41.50632490013316,3756
vetopportunities.amedd.army.mil,3004,21031,2253,7.000998668442077,10.751664447403462,3756
visn4.va.gov,3004,4507,3004,1.5003328894806924,34.00499334221038,1502
wfrc.usgs.gov,3004,3004,2253,1.0,556.8338881491345,2253
wichita.va.gov,3004,11267,2253,3.750665778961385,258.53894806924103,3756
ws.usembassy.gov,3004,3004,3004,1.0,0.0,3004
www2.occ.treas.gov,3004,3756,751,1.2503328894806924,110.76664447403462,3004
access.afsc.noaa.gov,2253,12018,751,5.33422103861518,697.7718597425654,1502
aeronautics.nasa.gov,2253,3004,1502,1.3333333333333333,8.00133155792277,2253
algiers.usembassy.gov,2253,2253,2253,1.0,0.0,2253
am.staffingstress.opm.gov,2253,4507,2253,2.0004438526409234,14.33555259653795,2253
api.data.gov,2253,2253,2253,1.0,0.0,2253
api.open.fec.gov,2253,2253,2253,1.0,0.0,2253
app.buyaccessible.gov,2253,2253,2253,1.0,0.0,2253
armedforcessports.defense.gov,2253,5258,2253,2.3337771859742564,24.67021748779405,2253
azerbaijan.usembassy.gov,2253,3004,751,1.3333333333333333,145.35508211273856,1502
basemap.nationalmap.gov,2253,2253,2253,1.0,0.0,2253
bigspring.va.gov,2253,3004,1502,1.3333333333333333,0.0,3004
brac.gov,2253,5258,1502,2.3337771859742564,468.0705725699068,2253
bush41library.tamu.edu,2253,2253,2253,1.0,0.0,2253
bw.usembassy.gov,2253,2253,2253,1.0,0.0,2253
chillicothe.va.gov,2253,4507,3004,2.0004438526409234,96.01464713715046,3004
cio.noaa.gov,2253,3756,2253,1.66711051930759,42.67332445628052,2253
cms.dot.gov,2253,3756,2253,1.66711051930759,466.4039059032401,2253
coatesville.va.gov,2253,6009,2253,2.66711051930759,603.4243231247226,2253
d-web-w-ncses01.ad.nsf.gov,2253,26289,751,11.66844207723036,669.1007545494896,2253
daac.gsfc.nasa.gov,2253,1502,1502,0.6666666666666666,55.00843320017754,751
datapoint.max.gov,2253,3756,751,1.66711051930759,16.669329782512207,2253
dds.mil,2253,2253,1502,1.0,2.66711051930759,2253
dea.usajobs.gov,2253,9013,3004,4.000443852640923,115.35064358632934,2253
deltas.usgs.gov,2253,3004,1502,1.3333333333333333,32.33821571238349,2253
discovery.msfc.nasa.gov,2253,2253,2253,1.0,3.0004438526409234,2253
dpcld.defense.gov,2253,6760,2253,3.0004438526409234,172.69285397248115,2253
eagnmncom062b.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom06a9.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom115b.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom115e.usps.com,2253,3004,2253,1.3333333333333333,0.0,2253
eagnmncom115f.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom1197.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom11f2.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom11f4.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom120f.usps.com,2253,3004,2253,1.3333333333333333,0.0,2253
eagnmncom1229.usps.com,2253,3004,2253,1.3333333333333333,0.0,2253
eagnmncom1a18.usps.com,2253,2253,2253,1.0,0.0,2253
eagnmncom1a19.usps.com,2253,3004,2253,1.3333333333333333,0.0,2253
eagnmncom1c2d.usps.com,2253,4507,2253,2.0004438526409234,35.338659565024415,2253
eagnmnmepd50.usps.gov,2253,2253,2253,1.0,0.0,2253
ecom-dev.usps.com,2253,6009,751,2.66711051930759,60.00887705281846,2253
ecosystems.usgs.gov,2253,17276,751,7.667998224589437,151.68974700399468,1502
eddmr-dev.usps.com,2253,4507,2253,2.0004438526409234,27.670661340434975,2253
edit.doi.gov,2253,3756,3004,1.66711051930759,6.667554371948513,2253
edit.ice.gov,2253,9764,751,4.333777185974257,61.00932090545939,2253
edit.staging.ice.gov,2253,13520,751,6.000887705281847,876.1322680869952,3756
education.gov,2253,2253,2253,1.0,3.66711051930759,2253
emtoolbox.nist.gov,2253,4507,1502,2.0004438526409234,189.69507323568575,2253
evidence.training.nij.gov,2253,37556,751,16.669329782512207,638.762982689747,2253
fea.gov,2253,6760,2253,3.0004438526409234,190.02885042166,2253
feb.gov,2253,4507,2253,2.0004438526409234,41.339547270306255,2253
fedinvest.gov,2253,23285,2253,10.335108743897026,171.02574345317353,2253
findtbresources.cdc.gov,2253,6760,3004,3.0004438526409234,57.675543719485134,2253
fits.gsfc.nasa.gov,2253,2253,751,1.0,8.667998224589436,2253
fj.usembassy.gov,2253,4507,2253,2.0004438526409234,23.33688415446072,2253
french.chad.usembassy.gov,2253,3004,1502,1.3333333333333333,87.34664891256104,2253
fukuoka.usconsulate.gov,2253,6009,751,2.66711051930759,164.35818908122502,1502
gcmrc.gov,2253,2253,2253,1.0,0.0,2253
geneed.nlm.nih.gov,2253,2253,2253,1.0,171.69241011984022,2253
geo-nsdi.er.usgs.gov,2253,3756,751,1.66711051930759,17.00266311584554,2253
geomag.usgs.gov,2253,3004,2253,1.3333333333333333,0.6666666666666666,2253
georgia.usembassy.gov,2253,2253,2253,1.0,0.0,2253
gis.cdc.gov,2253,2253,2253,1.0,119.35153129161118,2253
gispub.epa.gov,2253,3004,2253,1.3333333333333333,54.67509986684421,2253
gracefo.jpl.nasa.gov,2253,3004,2253,1.3333333333333333,181.6941855304039,1502
gsa.usajobs.gov,2253,2253,2253,1.0,0.0,2253
hi.water.usgs.gov,2253,11267,3004,5.000887705281847,15.33555259653795,5258
hongkong.usconsulate.gov,2253,3756,2253,1.66711051930759,178.36040834442966,2253
ibcalc.usps.com,2253,2253,2253,1.0,0.0,2253
insight.jpl.nasa.gov,2253,16524,3004,7.33422103861518,437.0661340434976,2253
intra.mp.usbr.gov,2253,2253,751,1.0,7.33422103861518,2253
iphone22.arc.nasa.gov,2253,12769,1502,5.667554371948513,2049.97603195739,3004
iris-web.crh.noaa.gov,2253,3004,1502,1.3333333333333333,38.339103417665335,2253
its.bldrdoc.gov,2253,2253,2253,1.0,0.0,2253
jamrs.defense.gov,2253,5258,1502,2.3337771859742564,567.7523302263648,2253
kinetics.nist.gov,2253,14271,3004,6.33422103861518,73.34442964935641,3004
landfire.cr.usgs.gov,2253,7511,2253,3.3337771859742564,50.34087882822903,2253
lcacommons.gov,2253,3004,2253,1.3333333333333333,7.000887705281847,2253
lebanon.usembassy.gov,2253,6009,2253,2.66711051930759,126.68575233022636,1502
lep.gov,2253,2253,2253,1.0,0.0,2253
liaisons.usgs.gov,2253,3004,751,1.3333333333333333,1.66711051930759,2253
locator.aids.gov,2253,3004,751,1.3333333333333333,32.67154904571682,2253
lpvs.gsfc.nasa.gov,2253,3756,751,1.66711051930759,134.02041722148246,2253
ma.usembassy.gov,2253,3004,2253,1.3333333333333333,14.002219263204616,2253
madrid.usembassy.gov,2253,15022,3004,6.667554371948513,151.68974700399468,3004
map.usaid.gov,2253,3756,2253,1.66711051930759,47.3404349755881,2253
mapaplanet.org,2253,41311,2253,18.33599644917887,1089.1642254771416,2253
me.water.usgs.gov,2253,5258,751,2.3337771859742564,14.668885929871283,3004
medcomsafety.amedd.army.mil,2253,1502,1502,0.6666666666666666,2.0004438526409234,1502
medicalcountermeasures.gov,2253,3756,2253,1.66711051930759,13.668885929871283,2253
modelingguru.nasa.gov,2253,4507,2253,2.0004438526409234,151.68974700399468,2253
modis-atmos.gsfc.nasa.gov,2253,3004,2253,1.3333333333333333,44.67332445628052,1502
nacarbon.org,2253,12018,1502,5.33422103861518,77.34487350199734,2253
nad.usda.gov,2253,7511,1502,3.3337771859742564,15.668885929871283,2253
nasaexchange.ksc.nasa.gov,2253,13520,1502,6.000887705281847,662.0998668442077,2253
nd.water.usgs.gov,2253,2253,2253,1.0,0.0,2253
ne.usembassy.gov,2253,3004,2253,1.3333333333333333,27.003994673768307,2253
ne.water.usgs.gov,2253,2253,1502,1.0,0.0,2253
newaawu.arh.noaa.gov,2253,15022,1502,6.667554371948513,133.01997336884153,2253
newengland.va.gov,2253,6009,3004,2.66711051930759,57.00843320017754,2253
nowcoast.noaa.gov,2253,2253,2253,1.0,0.0,2253
npssearch.nps.gov,2253,4507,3004,2.0004438526409234,13.668885929871283,2253
nsrl.nist.gov,2253,2253,2253,1.0,0.0,2253
nutrition.va.gov,2253,6760,2253,3.0004438526409234,109.34975588104749,3004
odeo.hq.nasa.gov,2253,7511,6760,3.3337771859742564,713.1074123391035,3004
odocs.osmre.gov,2253,3004,1502,1.3333333333333333,23.003550821127387,2253
ogc.commerce.gov,2253,11267,1502,5.000887705281847,106.6826453617399,2253
oiir.hq.nasa.gov,2253,2253,2253,1.0,0.0,2253
oit.va.gov,2253,5258,3756,2.3337771859742564,17.33599644917887,2253
omniweb.gsfc.nasa.gov,2253,7511,3004,3.3337771859742564,151.0226364846871,3004
online.wr.usgs.gov,2253,2253,1502,1.0,0.0,2253
origin-www.choosemyplate.gov,2253,11267,1502,5.000887705281847,755.780736795384,2253
osp.va.gov,2253,3756,3004,1.66711051930759,28.6711051930759,3004
patentsgazette.uspto.gov,2253,13520,3004,6.000887705281847,2.0004438526409234,2253
pathways.ksc.nasa.gov,2253,3756,2253,1.66711051930759,54.34132268086995,2253
phenology.cr.usgs.gov,2253,16524,1502,7.33422103861518,326.71593430980914,2253
poplarbluff.va.gov,2253,2253,2253,1.0,0.0,2253
prod.nais.nasa.gov,2253,4507,3004,2.0004438526409234,1.3333333333333333,3756
pumas.gsfc.nasa.gov,2253,4507,1502,2.0004438526409234,27.003994673768307,2253
rmgsc.cr.usgs.gov,2253,2253,751,1.0,0.0,2253
rnet.state.gov,2253,5258,1502,2.3337771859742564,81.34576120727918,2253
robodeidentidad.gov,2253,3756,2253,1.66711051930759,449.7345761207279,2253
roseburg.va.gov,2253,3756,1502,1.66711051930759,15.668885929871283,2253
ruc.noaa.gov,2253,6009,1502,2.66711051930759,506.0763426542388,2253
russian.moscow.usembassy.gov,2253,3756,2253,1.66711051930759,37.67243675099867,2253
safetravel.grc.nasa.gov,2253,2253,1502,1.0,0.0,2253
savingsbond.gov,2253,15773,2253,7.000887705281847,66.00976475810032,2253
sbst.gov,2253,7511,1502,3.3337771859742564,319.7150466045273,2253
science.ksc.nasa.gov,2253,2253,1502,1.0,26.670661340434975,1502
sealevel.jpl.nasa.gov,2253,4507,2253,2.0004438526409234,156.6901908566356,2253
search.esa.gov,2253,10516,751,4.667554371948513,311.71371504660453,2253
search.fitness.gov,2253,2253,1502,1.0,245.03683976919663,751
sep.va.gov,2253,3756,3004,1.66711051930759,2064.3115845539282,0
sigtarp.gov,2253,2253,1502,1.0,0.0,2253
singapore.usembassy.gov,2253,2253,2253,1.0,18.33599644917887,1502
solarsystem.jpl.nasa.gov,2253,9013,1502,4.000443852640923,1040.1566799822458,3756
sourcecode.cio.gov,2253,4507,2253,2.0004438526409234,56.67509986684421,2253
spanish.nicaragua.usembassy.gov,2253,2253,2253,1.0,284.7097203728362,2253
spanish.panama.usembassy.gov,2253,3756,2253,1.66711051930759,16.33599644917887,2253
ssaidenver.usajobs.gov,2253,3756,3004,1.66711051930759,66.6768752774079,1502
ssq.gsa.gov,2253,5258,2253,2.3337771859742564,582.7545494895695,1502
starport.jsc.nasa.gov,2253,3756,2253,1.66711051930759,13.001775410563694,2253
stnw.nhtsa.gov,2253,3756,2253,1.66711051930759,240.36972924988905,2253
streamstatsags.cr.usgs.gov,2253,23285,2253,10.335108743897026,285.04305370616953,1502
sustainablecommunities.gov,2253,2253,2253,1.0,12.335108743897026,2253
tcc.export.gov,2253,6009,1502,2.66711051930759,410.0616955170883,2253
telehealth.va.gov,2253,6009,2253,2.66711051930759,430.73146915224146,3004
test.fda.gov,2253,2253,2253,1.0,594.4229915667999,751
tj.usembassy.gov,2253,3004,1502,1.3333333333333333,20.669773635153128,2253
training.section508.gov,2253,12018,1502,5.33422103861518,225.03373280071017,2253
uat.usajobs.gov,2253,19529,751,8.667998224589436,363.05459387483353,2253
ukraine.usembassy.gov,2253,4507,3004,2.0004438526409234,54.007989347536615,3004
universe.gsfc.nasa.gov,2253,751,751,0.3333333333333333,28.6711051930759,751
usalearning.gov,2253,6009,2253,2.66711051930759,20.003106968486463,2253
uslci.lcacommons.gov,2253,18027,2253,8.00133155792277,1316.8655126498002,2253
va.usembassy.gov,2253,2253,2253,1.0,0.0,2253
veterans.gov,2253,3004,2253,1.3333333333333333,8.334664891256104,2253
visn10.va.gov,2253,7511,2253,3.3337771859742564,52.34132268086995,3756
watersgeo.epa.gov,2253,3004,3004,1.3333333333333333,0.0,2253
webdev.ssd.census.gov,2253,2253,751,1.0,0.0,2253
wmap.gsfc.nasa.gov,2253,2253,2253,1.0,0.0,2253
ws680.nist.gov,2253,13520,751,6.000887705281847,54.34132268086995,2253
alaska.jobcorps.gov,1502,5258,1502,3.500665778961385,79.01198402130493,1502
amis.cdfifund.gov,1502,1502,1502,1.0,0.0,1502
amsc.amedd.army.mil,1502,1502,751,1.0,0.0,1502
angell.jobcorps.gov,1502,2253,1502,1.5,9.00133155792277,1502
antananarivo.usembassy.gov,1502,3004,751,2.0,16.50266311584554,1502
apps.nlrb.gov,1502,109663,3756,73.01131824234355,69.51065246338216,5258
aqs.epa.gov,1502,27791,3004,18.50266311584554,850.1284953395473,12018
armyhealthfacilities.amedd.army.mil,1502,1502,1502,1.0,0.0,1502
askebsa.dol.gov,1502,21782,751,14.501997336884154,475.57190412782955,1502
at-iqrs.npdb.hrsa.gov,1502,1502,1502,1.0,0.0,1502
atf.usajobs.gov,1502,3756,1502,2.500665778961385,16.00266311584554,1502
attic.gsfc.nasa.gov,1502,8262,1502,5.500665778961385,162.52463382157123,1502
